nm,発光,nm,励起光,,,,,,,
921.365116,81.74299987,,,,,,921.365116,81.74299987,,
921.9158658,81.0744721,,,,,,921.9158658,81.0744721,,
921.9158658,80.40594433,,,,,,921.9158658,80.40594433,,
921.9158658,79.73741657,,,,,,921.9158658,79.73741657,,
922.6043031,79.27780372,,,,,,922.6043031,79.27780372,,
923.0173655,80.90734016,,,,,,923.0173655,80.90734016,,
923.4304278,80.57307628,,,,,,923.4304278,80.57307628,,
923.4304278,80.23881239,,,,,,923.4304278,80.23881239,,
923.4304278,79.90454851,,,,,,923.4304278,79.90454851,,
923.4304278,79.57028462,,,,,,923.4304278,79.57028462,,
923.4304278,78.90175685,,,,,,923.4304278,78.90175685,,
924.2565526,79.23602074,,,,,,924.2565526,79.23602074,,
924.2565526,78.56749297,,,,,,924.2565526,78.56749297,,
924.669615,80.23881239,,,,,,924.669615,80.23881239,,
925.0826773,79.90454851,,,,,,925.0826773,79.90454851,,
925.0826773,79.57028462,,,,,,925.0826773,79.57028462,,
925.0826773,78.90175685,,,,,,925.0826773,78.90175685,,
925.0826773,78.23322908,,,,,,925.0826773,78.23322908,,
925.9088021,79.23602074,,,,,,925.9088021,79.23602074,,
925.9088021,78.56749297,,,,,,925.9088021,78.56749297,,
925.9088021,77.8989652,,,,,,925.9088021,77.8989652,,
925.9088021,77.6064843,,,,,,925.9088021,77.6064843,,
926.3218644,79.57028462,,,,,,926.3218644,79.57028462,,
926.8726142,78.90175685,,,,,,926.8726142,78.90175685,,
926.8726142,78.23322908,,,,,,926.8726142,78.23322908,,
926.7349268,77.35578639,,,,,,926.7349268,77.35578639,,
927.5610515,77.73183326,,,,,,927.5610515,77.73183326,,
927.5610515,77.06330549,,,,,,927.5610515,77.06330549,,
927.9741139,78.73462491,,,,,,927.9741139,78.73462491,,
928.3871763,78.40036103,,,,,,928.3871763,78.40036103,,
928.3871763,78.06609714,,,,,,928.3871763,78.06609714,,
928.3871763,77.39756937,,,,,,928.3871763,77.39756937,,
928.3871763,76.7290416,,,,,,928.3871763,76.7290416,,
929.213301,77.73183326,,,,,,929.213301,77.73183326,,
929.213301,77.06330549,,,,,,929.213301,77.06330549,,
929.213301,76.39477772,,,,,,929.213301,76.39477772,,
929.6263634,78.06609714,,,,,,929.6263634,78.06609714,,
930.0394257,77.39756937,,,,,,930.0394257,77.39756937,,
930.0394257,76.7290416,,,,,,930.0394257,76.7290416,,
930.0394257,76.06051383,,,,,,930.0394257,76.06051383,,
930.4524881,77.73183326,,,,,,930.4524881,77.73183326,,
930.8655505,77.06330549,,,,,,930.8655505,77.06330549,,
930.8655505,76.39477772,,,,,,930.8655505,76.39477772,,
930.8655505,75.72624995,,,,,,930.8655505,75.72624995,,
930.8655505,75.43376905,,,,,,930.8655505,75.43376905,,
931.2786128,77.39756937,,,,,,931.2786128,77.39756937,,
931.6916752,76.7290416,,,,,,931.6916752,76.7290416,,
931.6916752,76.06051383,,,,,,931.6916752,76.06051383,,
931.6916752,75.09950516,,,,,,931.6916752,75.09950516,,
932.1047376,77.06330549,,,,,,932.1047376,77.06330549,,
932.5177999,76.39477772,,,,,,932.5177999,76.39477772,,
932.5177999,75.72624995,,,,,,932.5177999,75.72624995,,
932.5177999,75.39198606,,,,,,932.5177999,75.39198606,,
932.5177999,74.76524128,,,,,,932.5177999,74.76524128,,
932.9308623,76.7290416,,,,,,932.9308623,76.7290416,,
933.4816121,76.06051383,,,,,,933.4816121,76.06051383,,
933.4816121,75.05772218,,,,,,933.4816121,75.05772218,,
933.4816121,74.38919441,,,,,,933.4816121,74.38919441,,
934.3077369,75.55911801,,,,,,934.3077369,75.55911801,,
934.1700494,74.01314754,,,,,,934.1700494,74.01314754,,
934.9961741,75.05772218,,,,,,934.9961741,75.05772218,,
934.9961741,74.72345829,,,,,,934.9961741,74.72345829,,
934.9961741,74.38919441,,,,,,934.9961741,74.38919441,,
934.9961741,73.72066664,,,,,,934.9961741,73.72066664,,
934.9961741,73.42818574,,,,,,934.9961741,73.42818574,,
935.4092365,75.39198606,,,,,,935.4092365,75.39198606,,
935.9599863,74.05493052,,,,,,935.9599863,74.05493052,,
935.9599863,73.05213887,,,,,,935.9599863,73.05213887,,
936.2353613,74.89059024,,,,,,936.2353613,74.89059024,,
936.6484236,74.55632635,,,,,,936.6484236,74.55632635,,
936.6484236,73.5535347,,,,,,936.6484236,73.5535347,,
936.6484236,72.59252603,,,,,,936.6484236,72.59252603,,
937.4745484,74.13849649,,,,,,937.4745484,74.13849649,,
937.4745484,73.80423261,,,,,,937.4745484,73.80423261,,
937.6122358,73.21927081,,,,,,937.6122358,73.21927081,,
937.4745484,72.80144096,,,,,,937.4745484,72.80144096,,
937.6122358,72.21647916,,,,,,937.6122358,72.21647916,,
938.3006731,71.75686632,,,,,,938.3006731,71.75686632,,
938.7137355,73.72066664,,,,,,938.7137355,73.72066664,,
939.1267978,73.30283678,,,,,,939.1267978,73.30283678,,
939.1267978,72.9685729,,,,,,939.1267978,72.9685729,,
939.1267978,72.63430901,,,,,,939.1267978,72.63430901,,
939.1267978,72.30004513,,,,,,939.1267978,72.30004513,,
939.1267978,71.96578124,,,,,,939.1267978,71.96578124,,
939.2644853,71.38081945,,,,,,939.2644853,71.38081945,,
939.9529226,70.87942362,,,,,,939.9529226,70.87942362,,
940.3659849,72.88500693,,,,,,940.3659849,72.88500693,,
940.7790473,72.46717707,,,,,,940.7790473,72.46717707,,
940.7790473,72.13291319,,,,,,940.7790473,72.13291319,,
940.7790473,71.7986493,,,,,,940.7790473,71.7986493,,
940.7790473,71.46438542,,,,,,940.7790473,71.46438542,,
940.7790473,71.13012153,,,,,,940.7790473,71.13012153,,
940.9167348,70.54515973,,,,,,940.9167348,70.54515973,,
941.7428595,70.04376391,,,,,,941.7428595,70.04376391,,
942.0182344,71.88221527,,,,,,942.0182344,71.88221527,,
942.4312968,71.54795139,,,,,,942.4312968,71.54795139,,
942.4312968,71.2136875,,,,,,942.4312968,71.2136875,,
942.4312968,70.87942362,,,,,,942.4312968,70.87942362,,
942.4312968,70.54515973,,,,,,942.4312968,70.54515973,,
942.4312968,69.58415106,,,,,,942.4312968,69.58415106,,
943.2574215,70.21089585,,,,,,943.2574215,70.21089585,,
943.2574215,69.87663196,,,,,,943.2574215,69.87663196,,
943.2574215,69.24988718,,,,,,943.2574215,69.24988718,,
943.6704839,71.2136875,,,,,,943.6704839,71.2136875,,
944.0835462,70.87942362,,,,,,944.0835462,70.87942362,,
944.0835462,70.54515973,,,,,,944.0835462,70.54515973,,
944.0835462,69.54236808,,,,,,944.0835462,69.54236808,,
944.0835462,68.87384031,,,,,,944.0835462,68.87384031,,
945.0473584,70.21089585,,,,,,945.0473584,70.21089585,,
944.909671,69.79306599,,,,,,944.909671,69.79306599,,
945.0473584,69.20810419,,,,,,945.0473584,69.20810419,,
945.0473584,68.53957642,,,,,,945.0473584,68.53957642,,
944.4966086,68.28887851,,,,,,944.4966086,68.28887851,,
945.8734832,68.0381806,,,,,,945.8734832,68.0381806,,
946.1488581,69.87663196,,,,,,946.1488581,69.87663196,,
946.5619204,69.54236808,,,,,,946.5619204,69.54236808,,
946.5619204,69.20810419,,,,,,946.5619204,69.20810419,,
946.5619204,68.87384031,,,,,,946.5619204,68.87384031,,
946.5619204,68.53957642,,,,,,946.5619204,68.53957642,,
946.5619204,67.53678477,,,,,,946.5619204,67.53678477,,
947.5257326,68.20531254,,,,,,947.5257326,68.20531254,,
947.3880452,67.78748268,,,,,,947.3880452,67.78748268,,
947.5257326,67.20252088,,,,,,947.5257326,67.20252088,,
946.9749828,66.95182297,,,,,,946.9749828,66.95182297,,
947.8011076,69.04097225,,,,,,947.8011076,69.04097225,,
948.2141699,68.6231424,,,,,,948.2141699,68.6231424,,
948.3518574,66.70112506,,,,,,948.3518574,66.70112506,,
947.8011076,66.45042714,,,,,,947.8011076,66.45042714,,
949.0402947,68.20531254,,,,,,949.0402947,68.20531254,,
949.0402947,67.87104865,,,,,,949.0402947,67.87104865,,
949.0402947,67.53678477,,,,,,949.0402947,67.53678477,,
949.0402947,67.20252088,,,,,,949.0402947,67.20252088,,
949.0402947,66.19972923,,,,,,949.0402947,66.19972923,,
949.0402947,65.90724833,,,,,,949.0402947,65.90724833,,
950.0041068,66.868257,,,,,,950.0041068,66.868257,,
949.8664194,66.45042714,,,,,,949.8664194,66.45042714,,
950.0041068,65.53120146,,,,,,950.0041068,65.53120146,,
950.2794818,67.70391671,,,,,,950.2794818,67.70391671,,
950.6925441,67.28608686,,,,,,950.6925441,67.28608686,,
950.8302316,66.03259729,,,,,,950.8302316,66.03259729,,
950.8302316,65.02980563,,,,,,950.8302316,65.02980563,,
951.5186689,66.78469103,,,,,,951.5186689,66.78469103,,
951.5186689,66.45042714,,,,,,951.5186689,66.45042714,,
951.6563563,65.53120146,,,,,,951.6563563,65.53120146,,
951.6563563,64.52840981,,,,,,951.6563563,64.52840981,,
952.4824811,66.03259729,,,,,,952.4824811,66.03259729,,
952.4824811,65.02980563,,,,,,952.4824811,65.02980563,,
952.4824811,64.02701398,,,,,,952.4824811,64.02701398,,
953.3086058,65.53120146,,,,,,953.3086058,65.53120146,,
953.3086058,64.52840981,,,,,,953.3086058,64.52840981,,
953.3086058,63.52561815,,,,,,953.3086058,63.52561815,,
954.1347305,65.02980563,,,,,,954.1347305,65.02980563,,
954.1347305,64.02701398,,,,,,954.1347305,64.02701398,,
954.1347305,63.02422232,,,,,,954.1347305,63.02422232,,
954.9608553,64.52840981,,,,,,954.9608553,64.52840981,,
954.9608553,63.52561815,,,,,,954.9608553,63.52561815,,
954.8231678,62.64817545,,,,,,954.8231678,62.64817545,,
955.6492925,64.02701398,,,,,,955.6492925,64.02701398,,
955.6492925,63.02422232,,,,,,955.6492925,63.02422232,,
955.6492925,62.35569456,,,,,,955.6492925,62.35569456,,
955.6492925,62.06321366,,,,,,955.6492925,62.06321366,,
956.0623549,64.36127786,,,,,,956.0623549,64.36127786,,
956.6131047,63.69275009,,,,,,956.6131047,63.69275009,,
956.4754173,63.27492024,,,,,,956.4754173,63.27492024,,
956.6131047,62.68995844,,,,,,956.6131047,62.68995844,,
956.4754173,61.81251574,,,,,,956.4754173,61.81251574,,
957.4392295,62.18856261,,,,,,957.4392295,62.18856261,,
957.4392295,61.52003484,,,,,,957.4392295,61.52003484,,
956.8884796,61.26933693,,,,,,956.8884796,61.26933693,,
957.7146044,63.35848621,,,,,,957.7146044,63.35848621,,
958.1276667,63.02422232,,,,,,958.1276667,63.02422232,,
958.1276667,62.68995844,,,,,,958.1276667,62.68995844,,
958.1276667,61.01863902,,,,,,958.1276667,61.01863902,,
958.9537915,62.35569456,,,,,,958.9537915,62.35569456,,
958.9537915,62.02143067,,,,,,958.9537915,62.02143067,,
958.9537915,61.68716679,,,,,,958.9537915,61.68716679,,
958.9537915,61.3529029,,,,,,958.9537915,61.3529029,,
958.9537915,60.68437513,,,,,,958.9537915,60.68437513,,
958.9537915,60.39189423,,,,,,958.9537915,60.39189423,,
959.3668539,62.68995844,,,,,,959.3668539,62.68995844,,
959.7799162,61.01863902,,,,,,959.7799162,61.01863902,,
959.7799162,60.01584736,,,,,,959.7799162,60.01584736,,
960.1929786,62.02143067,,,,,,960.1929786,62.02143067,,
960.606041,61.60360081,,,,,,960.606041,61.60360081,,
960.606041,61.26933693,,,,,,960.606041,61.26933693,,
960.7437284,60.68437513,,,,,,960.7437284,60.68437513,,
960.606041,60.26654528,,,,,,960.606041,60.26654528,,
960.7437284,59.68158348,,,,,,960.7437284,59.68158348,,
960.1929786,59.43088556,,,,,,960.1929786,59.43088556,,
961.4321657,59.18018765,,,,,,961.4321657,59.18018765,,
961.4321657,58.84592376,,,,,,961.4321657,58.84592376,,
961.8452281,61.18577096,,,,,,961.8452281,61.18577096,,
962.2582904,60.7679411,,,,,,962.2582904,60.7679411,,
962.2582904,60.43367722,,,,,,962.2582904,60.43367722,,
962.2582904,60.09941333,,,,,,962.2582904,60.09941333,,
962.2582904,59.76514945,,,,,,962.2582904,59.76514945,,
962.2582904,59.43088556,,,,,,962.2582904,59.43088556,,
962.3959779,58.51165988,,,,,,962.3959779,58.51165988,,
961.8452281,58.26096197,,,,,,961.8452281,58.26096197,,
963.0844152,59.01305571,,,,,,963.0844152,59.01305571,,
963.0844152,58.01026405,,,,,,963.0844152,58.01026405,,
963.0844152,57.71778315,,,,,,963.0844152,57.71778315,,
963.4974775,60.01584736,,,,,,963.4974775,60.01584736,,
963.9105399,59.68158348,,,,,,963.9105399,59.68158348,,
963.9105399,59.34731959,,,,,,963.9105399,59.34731959,,
963.9105399,58.67879182,,,,,,963.9105399,58.67879182,,
963.9105399,58.34452794,,,,,,963.9105399,58.34452794,,
963.9105399,57.34173628,,,,,,963.9105399,57.34173628,,
964.8743521,59.01305571,,,,,,964.8743521,59.01305571,,
964.8743521,58.01026405,,,,,,964.8743521,58.01026405,,
964.7366646,57.5924342,,,,,,964.7366646,57.5924342,,
964.8743521,57.0074724,,,,,,964.8743521,57.0074724,,
964.3236023,56.75677448,,,,,,964.3236023,56.75677448,,
965.5627894,58.51165988,,,,,,965.5627894,58.51165988,,
965.5627894,56.50607657,,,,,,965.5627894,56.50607657,,
965.5627894,56.21359567,,,,,,965.5627894,56.21359567,,
966.3889141,58.09383002,,,,,,966.3889141,58.09383002,,
966.3889141,57.75956614,,,,,,966.3889141,57.75956614,,
966.3889141,57.42530225,,,,,,966.3889141,57.42530225,,
966.3889141,57.09103837,,,,,,966.3889141,57.09103837,,
966.3889141,56.75677448,,,,,,966.3889141,56.75677448,,
966.5266016,55.8375488,,,,,,966.5266016,55.8375488,,
967.3527263,56.33894463,,,,,,967.3527263,56.33894463,,
967.3527263,55.33615297,,,,,,967.3527263,55.33615297,,
967.6281012,57.50886823,,,,,,967.6281012,57.50886823,,
968.0411636,57.09103837,,,,,,968.0411636,57.09103837,,
968.0411636,56.75677448,,,,,,968.0411636,56.75677448,,
968.178851,55.8375488,,,,,,968.178851,55.8375488,,
968.178851,54.83475715,,,,,,968.178851,54.83475715,,
969.0049758,56.33894463,,,,,,969.0049758,56.33894463,,
969.0049758,55.33615297,,,,,,969.0049758,55.33615297,,
969.0049758,54.33336132,,,,,,969.0049758,54.33336132,,
969.8311005,55.8375488,,,,,,969.8311005,55.8375488,,
969.8311005,54.83475715,,,,,,969.8311005,54.83475715,,
969.693413,53.95731445,,,,,,969.693413,53.95731445,,
970.6572252,55.33615297,,,,,,970.6572252,55.33615297,,
970.6572252,54.33336132,,,,,,970.6572252,54.33336132,,
970.6572252,53.66483355,,,,,,970.6572252,53.66483355,,
970.1064754,53.41413564,,,,,,970.1064754,53.41413564,,
971.48335,54.83475715,,,,,,971.48335,54.83475715,,
971.48335,53.16343772,,,,,,971.48335,53.16343772,,
970.9326002,52.91273981,,,,,,970.9326002,52.91273981,,
971.7587249,55.33615297,,,,,,971.7587249,55.33615297,,
972.3094747,54.33336132,,,,,,972.3094747,54.33336132,,
972.1717873,53.91553146,,,,,,972.1717873,53.91553146,,
972.1717873,53.58126758,,,,,,972.1717873,53.58126758,,
972.3094747,52.6620419,,,,,,972.3094747,52.6620419,,
971.7587249,52.41134398,,,,,,971.7587249,52.41134398,,
972.5848496,54.83475715,,,,,,972.5848496,54.83475715,,
973.1355994,53.16343772,,,,,,973.1355994,53.16343772,,
973.1355994,52.16064607,,,,,,973.1355994,52.16064607,,
972.5848496,51.90994815,,,,,,972.5848496,51.90994815,,
973.4109744,54.33336132,,,,,,973.4109744,54.33336132,,
973.8240367,53.91553146,,,,,,973.8240367,53.91553146,,
973.8240367,53.58126758,,,,,,973.8240367,53.58126758,,
973.9617242,52.6620419,,,,,,973.9617242,52.6620419,,
973.9617242,51.65925024,,,,,,973.9617242,51.65925024,,
973.4109744,51.40855233,,,,,,973.4109744,51.40855233,,
974.6501615,53.16343772,,,,,,974.6501615,53.16343772,,
974.6501615,52.16064607,,,,,,974.6501615,52.16064607,,
974.6501615,51.15785441,,,,,,974.6501615,51.15785441,,
974.6501615,50.86537351,,,,,,974.6501615,50.86537351,,
975.4762862,52.74560787,,,,,,975.4762862,52.74560787,,
975.4762862,52.41134398,,,,,,975.4762862,52.41134398,,
975.6139737,51.82638218,,,,,,975.6139737,51.82638218,,
975.4762862,51.40855233,,,,,,975.4762862,51.40855233,,
975.6139737,50.48932664,,,,,,975.6139737,50.48932664,,
975.0632238,50.23862873,,,,,,975.0632238,50.23862873,,
976.4400984,50.99072247,,,,,,976.4400984,50.99072247,,
976.4400984,49.98793082,,,,,,976.4400984,49.98793082,,
975.8893486,49.7372329,,,,,,975.8893486,49.7372329,,
976.7154733,52.16064607,,,,,,976.7154733,52.16064607,,
977.1285357,51.74281621,,,,,,977.1285357,51.74281621,,
977.1285357,51.40855233,,,,,,977.1285357,51.40855233,,
977.2662231,50.48932664,,,,,,977.2662231,50.48932664,,
977.2662231,49.48653499,,,,,,977.2662231,49.48653499,,
976.7154733,49.23583708,,,,,,976.7154733,49.23583708,,
978.0923479,50.99072247,,,,,,978.0923479,50.99072247,,
978.0923479,49.98793082,,,,,,978.0923479,49.98793082,,
978.0923479,48.98513916,,,,,,978.0923479,48.98513916,,
977.541598,48.73444125,,,,,,977.541598,48.73444125,,
978.9184726,50.48932664,,,,,,978.9184726,50.48932664,,
978.9184726,49.48653499,,,,,,978.9184726,49.48653499,,
978.9184726,48.48374334,,,,,,978.9184726,48.48374334,,
978.3677228,48.23304542,,,,,,978.3677228,48.23304542,,
979.6069099,49.98793082,,,,,,979.6069099,49.98793082,,
979.6069099,48.98513916,,,,,,979.6069099,48.98513916,,
979.6069099,47.98234751,,,,,,979.6069099,47.98234751,,
979.6069099,47.68986661,,,,,,979.6069099,47.68986661,,
980.4330346,49.57010096,,,,,,980.4330346,49.57010096,,
980.4330346,49.23583708,,,,,,980.4330346,49.23583708,,
980.5707221,48.65087528,,,,,,980.5707221,48.65087528,,
980.4330346,48.23304542,,,,,,980.4330346,48.23304542,,
980.5707221,47.31381974,,,,,,980.5707221,47.31381974,,
980.0199722,47.06312183,,,,,,980.0199722,47.06312183,,
981.3968468,47.81521557,,,,,,981.3968468,47.81521557,,
981.3968468,46.81242391,,,,,,981.3968468,46.81242391,,
980.846097,46.561726,,,,,,980.846097,46.561726,,
981.6722217,48.98513916,,,,,,981.6722217,48.98513916,,
982.0852841,48.56730931,,,,,,982.0852841,48.56730931,,
982.0852841,48.23304542,,,,,,982.0852841,48.23304542,,
982.2229715,47.31381974,,,,,,982.2229715,47.31381974,,
982.2229715,46.31102808,,,,,,982.2229715,46.31102808,,
981.6722217,46.06033017,,,,,,981.6722217,46.06033017,,
983.0490963,47.81521557,,,,,,983.0490963,47.81521557,,
983.0490963,46.81242391,,,,,,983.0490963,46.81242391,,
983.0490963,45.80963226,,,,,,983.0490963,45.80963226,,
982.4983465,45.55893434,,,,,,982.4983465,45.55893434,,
983.7375336,47.31381974,,,,,,983.7375336,47.31381974,,
983.7375336,46.31102808,,,,,,983.7375336,46.31102808,,
983.7375336,45.30823643,,,,,,983.7375336,45.30823643,,
984.5636583,46.89598988,,,,,,984.5636583,46.89598988,,
984.5636583,46.561726,,,,,,984.5636583,46.561726,,
984.7013457,45.9767642,,,,,,984.7013457,45.9767642,,
984.5636583,45.55893434,,,,,,984.5636583,45.55893434,,
984.7013457,44.97397255,,,,,,984.7013457,44.97397255,,
984.1505959,44.72327463,,,,,,984.1505959,44.72327463,,
985.5274705,44.47257672,,,,,,985.5274705,44.47257672,,
984.9767207,44.2218788,,,,,,984.9767207,44.2218788,,
985.8028454,46.64529197,,,,,,985.8028454,46.64529197,,
986.2159078,46.22746211,,,,,,986.2159078,46.22746211,,
986.2159078,45.89319823,,,,,,986.2159078,45.89319823,,
986.2159078,45.55893434,,,,,,986.2159078,45.55893434,,
986.2159078,45.22467046,,,,,,986.2159078,45.22467046,,
986.2159078,44.89040657,,,,,,986.2159078,44.89040657,,
986.3535952,43.97118089,,,,,,986.3535952,43.97118089,,
985.8028454,43.72048298,,,,,,985.8028454,43.72048298,,
987.17972,44.47257672,,,,,,987.17972,44.47257672,,
987.17972,43.46978506,,,,,,987.17972,43.46978506,,
986.6289701,43.21908715,,,,,,986.6289701,43.21908715,,
987.4550949,45.64250031,,,,,,987.4550949,45.64250031,,
987.8681572,45.22467046,,,,,,987.8681572,45.22467046,,
987.8681572,44.89040657,,,,,,987.8681572,44.89040657,,
988.0058447,43.97118089,,,,,,988.0058447,43.97118089,,
988.0058447,42.96838924,,,,,,988.0058447,42.96838924,,
987.4550949,42.71769132,,,,,,987.4550949,42.71769132,,
988.694282,44.47257672,,,,,,988.694282,44.47257672,,
988.694282,43.46978506,,,,,,988.694282,43.46978506,,
988.694282,42.46699341,,,,,,988.694282,42.46699341,,
988.694282,42.13272952,,,,,,988.694282,42.13272952,,
989.5204067,44.05474686,,,,,,989.5204067,44.05474686,,
989.5204067,43.72048298,,,,,,989.5204067,43.72048298,,
989.6580942,43.13552118,,,,,,989.6580942,43.13552118,,
989.5204067,42.71769132,,,,,,989.5204067,42.71769132,,
989.6580942,41.79846564,,,,,,989.6580942,41.79846564,,
989.1073443,41.54776773,,,,,,989.1073443,41.54776773,,
990.4842189,42.29986147,,,,,,990.4842189,42.29986147,,
990.4842189,41.29706981,,,,,,990.4842189,41.29706981,,
989.9334691,41.0463719,,,,,,989.9334691,41.0463719,,
990.7595938,43.46978506,,,,,,990.7595938,43.46978506,,
991.1726562,43.05195521,,,,,,991.1726562,43.05195521,,
991.1726562,42.71769132,,,,,,991.1726562,42.71769132,,
991.3103436,41.79846564,,,,,,991.3103436,41.79846564,,
991.3103436,40.79567399,,,,,,991.3103436,40.79567399,,
990.7595938,40.54497607,,,,,,990.7595938,40.54497607,,
991.9987809,42.29986147,,,,,,991.9987809,42.29986147,,
991.9987809,41.29706981,,,,,,991.9987809,41.29706981,,
991.9987809,40.29427816,,,,,,991.9987809,40.29427816,,
991.9987809,40.00179726,,,,,,991.9987809,40.00179726,,
992.8249057,41.88203161,,,,,,992.8249057,41.88203161,,
992.8249057,41.54776773,,,,,,992.8249057,41.54776773,,
992.9625931,40.96280593,,,,,,992.9625931,40.96280593,,
992.8249057,40.54497607,,,,,,992.8249057,40.54497607,,
992.9625931,39.62575039,,,,,,992.9625931,39.62575039,,
993.7887178,40.12714622,,,,,,993.7887178,40.12714622,,
993.7887178,39.12435456,,,,,,993.7887178,39.12435456,,
994.0640928,41.29706981,,,,,,994.0640928,41.29706981,,
994.4771551,40.87923996,,,,,,994.4771551,40.87923996,,
994.4771551,40.54497607,,,,,,994.4771551,40.54497607,,
994.6148426,39.62575039,,,,,,994.6148426,39.62575039,,
994.6148426,38.62295873,,,,,,994.6148426,38.62295873,,
994.0640928,38.37226082,,,,,,994.0640928,38.37226082,,
995.4409673,40.12714622,,,,,,995.4409673,40.12714622,,
995.4409673,39.12435456,,,,,,995.4409673,39.12435456,,
995.4409673,38.12156291,,,,,,995.4409673,38.12156291,,
994.8902175,37.87086499,,,,,,994.8902175,37.87086499,,
996.267092,39.62575039,,,,,,996.267092,39.62575039,,
996.267092,38.62295873,,,,,,996.267092,38.62295873,,
996.267092,37.62016708,,,,,,996.267092,37.62016708,,
995.7163422,37.36946917,,,,,,995.7163422,37.36946917,,
997.0932168,39.12435456,,,,,,997.0932168,39.12435456,,
997.0932168,38.12156291,,,,,,997.0932168,38.12156291,,
997.0932168,37.11877125,,,,,,997.0932168,37.11877125,,
996.542467,36.86807334,,,,,,996.542467,36.86807334,,
997.9193415,38.62295873,,,,,,997.9193415,38.62295873,,
997.9193415,37.62016708,,,,,,997.9193415,37.62016708,,
997.9193415,36.61737543,,,,,,997.9193415,36.61737543,,
998.6077788,38.12156291,,,,,,998.6077788,38.12156291,,
998.6077788,37.11877125,,,,,,998.6077788,37.11877125,,
998.6077788,36.1159796,,,,,,998.6077788,36.1159796,,
999.0208412,38.45582679,,,,,,999.0208412,38.45582679,,
999.571591,37.78729902,,,,,,999.571591,37.78729902,,
999.4339035,37.36946917,,,,,,999.4339035,37.36946917,,
999.571591,36.78450737,,,,,,999.571591,36.78450737,,
999.4339035,36.36667751,,,,,,999.4339035,36.36667751,,
999.571591,35.78171571,,,,,,999.571591,35.78171571,,
999.0208412,35.5310178,,,,,,999.0208412,35.5310178,,
1000.397716,35.28031989,,,,,,1000.397716,35.28031989,,
999.8469659,35.02962197,,,,,,999.8469659,35.02962197,,
1000.673091,37.45303514,,,,,,1000.673091,37.45303514,,
1001.086153,37.03520528,,,,,,1001.086153,37.03520528,,
1001.086153,36.7009414,,,,,,1001.086153,36.7009414,,
1001.086153,36.36667751,,,,,,1001.086153,36.36667751,,
1001.086153,36.03241363,,,,,,1001.086153,36.03241363,,
1001.086153,35.69814974,,,,,,1001.086153,35.69814974,,
1001.22384,34.77892406,,,,,,1001.22384,34.77892406,,
1000.673091,34.52822614,,,,,,1000.673091,34.52822614,,
1002.049965,35.28031989,,,,,,1002.049965,35.28031989,,
1002.049965,34.27752823,,,,,,1002.049965,34.27752823,,
1002.32534,36.45024348,,,,,,1002.32534,36.45024348,,
1002.738402,36.03241363,,,,,,1002.738402,36.03241363,,
1002.738402,35.69814974,,,,,,1002.738402,35.69814974,,
1002.87609,34.77892406,,,,,,1002.87609,34.77892406,,
1002.87609,33.7761324,,,,,,1002.87609,33.7761324,,
1003.702215,35.28031989,,,,,,1003.702215,35.28031989,,
1003.702215,34.27752823,,,,,,1003.702215,34.27752823,,
1003.702215,33.27473658,,,,,,1003.702215,33.27473658,,
1003.151465,33.02403866,,,,,,1003.151465,33.02403866,,
1004.528339,34.77892406,,,,,,1004.528339,34.77892406,,
1004.528339,33.7761324,,,,,,1004.528339,33.7761324,,
1004.528339,32.77334075,,,,,,1004.528339,32.77334075,,
1005.216777,34.27752823,,,,,,1005.216777,34.27752823,,
1005.216777,33.27473658,,,,,,1005.216777,33.27473658,,
1005.216777,32.27194492,,,,,,1005.216777,32.27194492,,
1006.042901,33.94326435,,,,,,1006.042901,33.94326435,,
1006.042901,33.60900046,,,,,,1006.042901,33.60900046,,
1006.042901,32.94047269,,,,,,1006.042901,32.94047269,,
1006.042901,32.60620881,,,,,,1006.042901,32.60620881,,
1006.042901,31.93768104,,,,,,1006.042901,31.93768104,,
1006.042901,31.60341715,,,,,,1006.042901,31.60341715,,
1007.006714,33.27473658,,,,,,1007.006714,33.27473658,,
1007.006714,32.27194492,,,,,,1007.006714,32.27194492,,
1007.006714,31.26915327,,,,,,1007.006714,31.26915327,,
1007.695151,32.77334075,,,,,,1007.695151,32.77334075,,
1007.695151,31.7705491,,,,,,1007.695151,31.7705491,,
1007.695151,30.76775744,,,,,,1007.695151,30.76775744,,
1007.695151,30.47527654,,,,,,1007.695151,30.47527654,,
1008.521276,32.35551089,,,,,,1008.521276,32.35551089,,
1008.521276,32.02124701,,,,,,1008.521276,32.02124701,,
1008.658963,31.43628521,,,,,,1008.658963,31.43628521,,
1008.521276,31.01845535,,,,,,1008.521276,31.01845535,,
1008.658963,30.09922967,,,,,,1008.658963,30.09922967,,
1009.485088,30.6006255,,,,,,1009.485088,30.6006255,,
1009.3474,29.7231828,,,,,,1009.3474,29.7231828,,
1009.760463,31.7705491,,,,,,1009.760463,31.7705491,,
1010.173525,31.43628521,,,,,,1010.173525,31.43628521,,
1010.173525,31.10202133,,,,,,1010.173525,31.10202133,,
1010.173525,30.09922967,,,,,,1010.173525,30.09922967,,
1010.173525,29.4307019,,,,,,1010.173525,29.4307019,,
1010.173525,29.138221,,,,,,1010.173525,29.138221,,
1011.137337,30.76775744,,,,,,1011.137337,30.76775744,,
1010.99965,30.34992758,,,,,,1010.99965,30.34992758,,
1011.137337,29.76496579,,,,,,1011.137337,29.76496579,,
